data_date,campaign_id,line_item_id,flight_id,rfiImps,vImps,vPct,objective_impressions,vCPM,flight_label,flight_start_date,flight_end_date,line_item_label,campaign_label,campaign_label_id
2/19/2015,55435,204117,140365,6749,8098,1.1999,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster OKLA,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/1/2015,55435,204121,140365,3605,3628,1.0064,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/2/2015,55435,204121,140365,7561,7662,1.0134,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/3/2015,55435,204121,140365,7489,7535,1.0061,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/4/2015,55435,204121,140365,7289,7366,1.0106,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/5/2015,55435,204121,140365,6915,7013,1.0142,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/6/2015,55435,204121,140365,7250,7393,1.0197,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/7/2015,55435,204121,140365,7304,7436,1.0181,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/8/2015,55435,204121,140365,7163,7232,1.0096,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/9/2015,55435,204121,140365,6825,7056,1.0338,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/10/2015,55435,204121,140365,6958,7159,1.0289,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/11/2015,55435,204121,140365,6992,7278,1.0409,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/12/2015,55435,204121,140365,4374,4700,1.0745,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/13/2015,55435,204121,140365,6950,7502,1.0794,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/14/2015,55435,204121,140365,6988,7145,1.0225,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/15/2015,55435,204121,140365,6817,7133,1.0464,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/16/2015,55435,204121,140365,6724,7388,1.0988,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/17/2015,55435,204121,140365,6236,6936,1.1123,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/18/2015,55435,204121,140365,6314,7607,1.2048,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/19/2015,55435,204121,140365,6088,7181,1.1795,NULL,0,Feb 1 '15 - Mar 29 '15,2/1/2015 0:00,3/29/2015 23:59,Video Booster SDG,Cox Communications BBB  Video. Feb-Mar 2015,Cox Communications BBB  Video. Feb-Mar 2015 - 55435
2/1/2015,36257,124725,114201,633342,467299,0.7378,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/2/2015,36257,124725,114201,1052270,747502,0.7104,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/3/2015,36257,124725,114201,1006266,728328,0.7238,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/4/2015,36257,124725,114201,835994,618304,0.7396,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/5/2015,36257,124725,114201,629183,480665,0.764,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/6/2015,36257,124725,114201,556402,428407,0.77,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/7/2015,36257,124725,114201,517333,400690,0.7745,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/8/2015,36257,124725,114201,517337,406598,0.7859,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/9/2015,36257,124725,114201,915404,699308,0.7639,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/10/2015,36257,124725,114201,761449,579878,0.7615,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/11/2015,36257,124725,114201,710732,540806,0.7609,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/12/2015,36257,124725,114201,433725,331679,0.7647,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/13/2015,36257,124725,114201,367520,278471,0.7577,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/14/2015,36257,124725,114201,388067,296742,0.7647,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/15/2015,36257,124725,114201,438880,336892,0.7676,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/16/2015,36257,124725,114201,588243,455051,0.7736,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/17/2015,36257,124725,114201,509782,403143,0.7908,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/18/2015,36257,124725,114201,448987,361414,0.805,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/19/2015,36257,124725,114201,382430,304256,0.7956,NULL,0,"Feb 1 '15 - Feb 28 '15 (0068000000uAXAo, 0068000000uXPaj)",2/1/2015 0:00,2/28/2015 23:59,GM Travel Booster,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015,DIZ/WDR/424_FY15 Florida Resident RO Offer. Sep 2014 - Jun 2015 - 36257
2/11/2015,36097,124179,141717,24076,24076,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/12/2015,36097,124179,141717,18915,18915,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/13/2015,36097,124179,141717,23886,23886,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/14/2015,36097,124179,141717,18324,18324,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/15/2015,36097,124179,141717,15894,15894,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/16/2015,36097,124179,141717,21904,21904,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/17/2015,36097,124179,141717,18909,18909,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/18/2015,36097,124179,141717,21925,21925,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/19/2015,36097,124179,141717,18201,18201,1,292398,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Bonus,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/11/2015,36097,124177,141717,136496,136496,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/12/2015,36097,124177,141717,138872,138872,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/13/2015,36097,124177,141717,143543,143543,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/14/2015,36097,124177,141717,116083,116083,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/15/2015,36097,124177,141717,97341,97341,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/16/2015,36097,124177,141717,124570,124570,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/17/2015,36097,124177,141717,128830,128830,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/18/2015,36097,124177,141717,124618,124618,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
2/19/2015,36097,124177,141717,105759,105759,1,2923977,2.26,"2015-02, 0068000000v2b6U",2/1/2015 0:00,2/28/2015 18:59,Display Paid,Marco Polo DE. Sep 14 - Feb 15,Marco Polo DE. Sep 14 - Feb 15 - 36097
1/22/2015,34103,117213,80209,1188320,595916,0.5015,NULL,9,2014-08 - 2015-04,8/25/2014 0:00,4/19/2015 23:59,NCS Target,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015 - 34103
1/23/2015,34103,117213,80209,1459125,734435,0.5033,NULL,9,2014-08 - 2015-04,8/25/2014 0:00,4/19/2015 23:59,NCS Target,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015 - 34103
1/24/2015,34103,117213,80209,1369967,713697,0.521,NULL,9,2014-08 - 2015-04,8/25/2014 0:00,4/19/2015 23:59,NCS Target,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015 - 34103
1/22/2015,34103,117217,80209,332317,167208,0.5032,NULL,9,2014-08 - 2015-04,8/25/2014 0:00,4/19/2015 23:59,DLX Target 1,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015 - 34103
1/23/2015,34103,117217,80209,259464,130738,0.5039,NULL,9,2014-08 - 2015-04,8/25/2014 0:00,4/19/2015 23:59,DLX Target 1,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015 - 34103
1/24/2015,34103,117217,80209,224692,117104,0.5212,NULL,9,2014-08 - 2015-04,8/25/2014 0:00,4/19/2015 23:59,DLX Target 1,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015,ConAgra Marie Callendar's Female. Aug 2014 - Apr 2015 - 34103
1/22/2015,53905,197305,134553,260269,266122,1.0225,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/23/2015,53905,197305,134553,259355,269090,1.0375,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/24/2015,53905,197305,134553,261767,272251,1.0401,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/25/2015,53905,197305,134553,255115,258654,1.0139,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/26/2015,53905,197305,134553,246964,252599,1.0228,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/27/2015,53905,197305,134553,212469,229036,1.078,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/28/2015,53905,197305,134553,240135,251275,1.0464,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/29/2015,53905,197305,134553,234292,238949,1.0199,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/30/2015,53905,197305,134553,200928,216435,1.0772,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
1/31/2015,53905,197305,134553,229555,249240,1.0858,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/1/2015,53905,197305,134553,222389,243017,1.0928,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/2/2015,53905,197305,134553,192447,205626,1.0685,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/3/2015,53905,197305,134553,207076,206606,0.9977,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/4/2015,53905,197305,134553,201771,201297,0.9977,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/5/2015,53905,197305,134553,176245,175859,0.9978,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/6/2015,53905,197305,134553,194527,193770,0.9961,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/7/2015,53905,197305,134553,194383,191839,0.9869,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/8/2015,53905,197305,134553,191501,189721,0.9907,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/9/2015,53905,197305,134553,187645,187792,1.0008,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/10/2015,53905,197305,134553,293087,294782,1.0058,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/11/2015,53905,197305,134553,380645,382802,1.0057,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/12/2015,53905,197305,134553,244424,244703,1.0011,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/13/2015,53905,197305,134553,305656,305726,1.0002,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/14/2015,53905,197305,134553,243929,240754,0.987,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/15/2015,53905,197305,134553,441918,436724,0.9882,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/16/2015,53905,197305,134553,416521,413951,0.9938,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/17/2015,53905,197305,134553,212831,213564,1.0034,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/18/2015,53905,197305,134553,210653,212097,1.0069,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/19/2015,53905,197305,134553,206885,207624,1.0036,NULL,2.65,Jan 19 '15 - Mar 1 '15,1/19/2015 0:00,3/1/2015 23:59,Prospecting,Advocate Health CV. Jan - Mar 2015,Advocate Health CV. Jan - Mar 2015 - 53905
2/18/2015,37695,207967,143029,140807,141298,1.0035,NULL,3.5,2.17.15-9.30.15 0068000000tc34D,2/17/2015 0:00,9/30/2015 23:59,Lead Booster ($3.31 CPM),Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015,Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015 - 37695
2/19/2015,37695,207967,143029,189115,189774,1.0035,NULL,3.5,2.17.15-9.30.15 0068000000tc34D,2/17/2015 0:00,9/30/2015 23:59,Lead Booster ($3.31 CPM),Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015,Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015 - 37695
2/18/2015,37695,207967,143029,140807,141298,1.0035,NULL,3.5,2.17.15-9.30.15 0068000000tc34D,2/17/2015 0:00,9/30/2015 23:59,Lead Booster ($3.31 CPM),Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015,Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015 - 37695
2/19/2015,37695,207967,143029,189115,189774,1.0035,NULL,3.5,2.17.15-9.30.15 0068000000tc34D,2/17/2015 0:00,9/30/2015 23:59,Lead Booster ($3.31 CPM),Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015,Stanley Steemer (Horizon Media). Oct 2014 - Sep 2015 - 37695
