"state","county","primary_city","zip"
"CA","Los Angeles County","Los Angeles",90001
"CA","Los Angeles County","Los Angeles",90002
"CA","Los Angeles County","Los Angeles",90003
"CA","Los Angeles County","Los Angeles",90004
"CA","Los Angeles County","Los Angeles",90005
"CA","Los Angeles County","Los Angeles",90006
"CA","Los Angeles County","Los Angeles",90007
"CA","Los Angeles County","Los Angeles",90008
"CA","Los Angeles County","Los Angeles",90009
"CA","Los Angeles County","Los Angeles",90010
"CA","Los Angeles County","Los Angeles",90011
"CA","Los Angeles County","Los Angeles",90012
"CA","Los Angeles County","Los Angeles",90013
"CA","Los Angeles County","Los Angeles",90014
"CA","Los Angeles County","Los Angeles",90015
"CA","Los Angeles County","Los Angeles",90016
"CA","Los Angeles County","Los Angeles",90017
"CA","Los Angeles County","Los Angeles",90018
"CA","Los Angeles County","Los Angeles",90019
"CA","Los Angeles County","Los Angeles",90020
"CA","Los Angeles County","Los Angeles",90021
"CA","Los Angeles County","Los Angeles",90022
"CA","Los Angeles County","Los Angeles",90023
"CA","Los Angeles County","Los Angeles",90024
"CA","Los Angeles County","Los Angeles",90025
"CA","Los Angeles County","Los Angeles",90026
"CA","Los Angeles County","Los Angeles",90027
"CA","Los Angeles County","Los Angeles",90028
"CA","Los Angeles County","Los Angeles",90029
"CA","Los Angeles County","Los Angeles",90030
"CA","Los Angeles County","Los Angeles",90031
"CA","Los Angeles County","Los Angeles",90032
"CA","Los Angeles County","Los Angeles",90033
"CA","Los Angeles County","Los Angeles",90034
"CA","Los Angeles County","Los Angeles",90035
"CA","Los Angeles County","Los Angeles",90036
"CA","Los Angeles County","Los Angeles",90037
"CA","Los Angeles County","Los Angeles",90038
"CA","Los Angeles County","Los Angeles",90039
"CA","Los Angeles County","Los Angeles",90040
"CA","Los Angeles County","Los Angeles",90041
"CA","Los Angeles County","Los Angeles",90042
"CA","Los Angeles County","Los Angeles",90043
"CA","Los Angeles County","Los Angeles",90044
"CA","Los Angeles County","Los Angeles",90045
"CA","Los Angeles County","Los Angeles",90046
"CA","Los Angeles County","Los Angeles",90047
"CA","Los Angeles County","Los Angeles",90048
"CA","Los Angeles County","Los Angeles",90049
"CA","Los Angeles County","Los Angeles",90050
"CA","Los Angeles County","Los Angeles",90051
"CA","Los Angeles County","Los Angeles",90052
"CA","Los Angeles County","Los Angeles",90053
"CA","Los Angeles County","Los Angeles",90054
"CA","Los Angeles County","Los Angeles",90055
"CA","Los Angeles County","Los Angeles",90056
"CA","Los Angeles County","Los Angeles",90057
"CA","Los Angeles County","Los Angeles",90058
"CA","Los Angeles County","Los Angeles",90059
"CA","Los Angeles County","Los Angeles",90060
"CA","Los Angeles County","Los Angeles",90061
"CA","Los Angeles County","Los Angeles",90062
"CA","Los Angeles County","Los Angeles",90063
"CA","Los Angeles County","Los Angeles",90064
"CA","Los Angeles County","Los Angeles",90065
"CA","Los Angeles County","Los Angeles",90066
"CA","Los Angeles County","Los Angeles",90067
"CA","Los Angeles County","Los Angeles",90068
"CA","Los Angeles County","West Hollywood",90069
"CA","Los Angeles County","Los Angeles",90070
"CA","Los Angeles County","Los Angeles",90071
"CA","Los Angeles County","Los Angeles",90072
"CA","Los Angeles County","Los Angeles",90073
"CA","Los Angeles County","Los Angeles",90074
"CA","Los Angeles County","Los Angeles",90075
"CA","Los Angeles County","Los Angeles",90076
"CA","Los Angeles County","Los Angeles",90077
"CA","Los Angeles County","Los Angeles",90078
"CA","Los Angeles County","Los Angeles",90079
"CA","Los Angeles County","Los Angeles",90080
"CA","Los Angeles County","Los Angeles",90081
"CA","Los Angeles County","Los Angeles",90082
"CA","Los Angeles County","Los Angeles",90083
"CA","Los Angeles County","Los Angeles",90084
"CA","Los Angeles County","Los Angeles",90086
"CA","Los Angeles County","Los Angeles",90087
"CA","Los Angeles County","Los Angeles",90088
"CA","Los Angeles County","Los Angeles",90089
"CA","Los Angeles County","Dodgertown",90090
"CA","Los Angeles County","Los Angeles",90091
"CA","Los Angeles County","Los Angeles",90093
"CA","Los Angeles County","Playa Vista",90094
"CA","Los Angeles County","Los Angeles",90095
"CA","Los Angeles County","Los Angeles",90096
"CA","Los Angeles County","Los Angeles",90099
"CA","Los Angeles County","Los Angeles",90101
"CA","Los Angeles County","Los Angeles",90102
"CA","Los Angeles County","Los Angeles",90103
"CA","Los Angeles County","Los Angeles",90189
"CA","Los Angeles County","Bell Gardens",90201
"CA","Los Angeles County","Bell",90202
"CA","Los Angeles County","Beverly Hills",90209
"CA","Los Angeles County","Beverly Hills",90210
"CA","Los Angeles County","Beverly Hills",90211
"CA","Los Angeles County","Beverly Hills",90212
"CA","Los Angeles County","Beverly Hills",90213
"CA","Los Angeles County","Compton",90220
"CA","Los Angeles County","Compton",90221
"CA","Los Angeles County","Compton",90222
"CA","Los Angeles County","Compton",90223
"CA","Los Angeles County","Compton",90224
"CA","Los Angeles County","Culver City",90230
"CA","Los Angeles County","Culver City",90231
"CA","Los Angeles County","Culver City",90232
"CA","Los Angeles County","Culver City",90233
"CA","Los Angeles County","Downey",90239
"CA","Los Angeles County","Downey",90240
"CA","Los Angeles County","Downey",90241
"CA","Los Angeles County","Downey",90242
"CA","Los Angeles County","El Segundo",90245
"CA","Los Angeles County","Gardena",90247
"CA","Los Angeles County","Gardena",90248
"CA","Los Angeles County","Gardena",90249
"CA","Los Angeles County","Hawthorne",90250
"CA","Los Angeles County","Hawthorne",90251
"CA","Los Angeles County","Hermosa Beach",90254
"CA","Los Angeles County","Huntington Park",90255
"CA","Los Angeles County","Lawndale",90260
"CA","Los Angeles County","Lawndale",90261
"CA","Los Angeles County","Lynwood",90262
"CA","Los Angeles County","Malibu",90263
"CA","Los Angeles County","Malibu",90264
"CA","Los Angeles County","Malibu",90265
"CA","Los Angeles County","Manhattan Beach",90266
"CA","Los Angeles County","Manhattan Beach",90267
"CA","Los Angeles County","Maywood",90270
"CA","Los Angeles County","Pacific Palisades",90272
"CA","Los Angeles County","Palos Verdes Peninsula",90274
"CA","Los Angeles County","Rancho Palos Verdes",90275
"CA","Los Angeles County","Redondo Beach",90277
"CA","Los Angeles County","Redondo Beach",90278
"CA","Los Angeles County","South Gate",90280
"CA","Los Angeles County","Topanga",90290
"CA","Los Angeles County","Venice",90291
"CA","Los Angeles County","Marina Del Rey",90292
"CA","Los Angeles County","Playa Del Rey",90293
"CA","Los Angeles County","Venice",90294
"CA","Los Angeles County","Marina Del Rey",90295
"CA","Los Angeles County","Playa Del Rey",90296
"CA","Los Angeles County","Inglewood",90301
"CA","Los Angeles County","Inglewood",90302
"CA","Los Angeles County","Inglewood",90303
"CA","Los Angeles County","Inglewood",90304
"CA","Los Angeles County","Inglewood",90305
"CA","Los Angeles County","Inglewood",90306
"CA","Los Angeles County","Inglewood",90307
"CA","Los Angeles County","Inglewood",90308
"CA","Los Angeles County","Inglewood",90309
"CA","Los Angeles County","Inglewood",90310
"CA","Los Angeles County","Inglewood",90311
"CA","Los Angeles County","Inglewood",90312
"CA","Los Angeles County","Inglewood",90313
"CA","Los Angeles County","Inglewood",90397
"CA","Los Angeles County","Inglewood",90398
"CA","Los Angeles County","Santa Monica",90401
"CA","Los Angeles County","Santa Monica",90402
"CA","Los Angeles County","Santa Monica",90403
"CA","Los Angeles County","Santa Monica",90404
"CA","Los Angeles County","Santa Monica",90405
"CA","Los Angeles County","Santa Monica",90406
"CA","Los Angeles County","Santa Monica",90407
"CA","Los Angeles County","Santa Monica",90408
"CA","Los Angeles County","Santa Monica",90409
"CA","Los Angeles County","Santa Monica",90410
"CA","Los Angeles County","Santa Monica",90411
"CA","Los Angeles County","Torrance",90501
"CA","Los Angeles County","Torrance",90502
"CA","Los Angeles County","Torrance",90503
"CA","Los Angeles County","Torrance",90504
"CA","Los Angeles County","Torrance",90505
"CA","Los Angeles County","Torrance",90506
"CA","Los Angeles County","Torrance",90507
"CA","Los Angeles County","Torrance",90508
"CA","Los Angeles County","Torrance",90509
"CA","Los Angeles County","Torrance",90510
"CA","Los Angeles County","Whittier",90601
"CA","Los Angeles County","Whittier",90602
"CA","Los Angeles County","Whittier",90603
"CA","Los Angeles County","Whittier",90604
"CA","Los Angeles County","Whittier",90605
"CA","Los Angeles County","Whittier",90606
"CA","Los Angeles County","Whittier",90607
"CA","Los Angeles County","Whittier",90608
"CA","Los Angeles County","Whittier",90609
"CA","Los Angeles County","Whittier",90610
"CA","Los Angeles County","Whittier",90612
"CA","Orange County","Buena Park",90620
"CA","Orange County","Buena Park",90621
"CA","Orange County","Buena Park",90622
"CA","Orange County","La Palma",90623
"CA","Orange County","Buena Park",90624
"CA","Orange County","Cypress",90630
"CA","Orange County","La Habra",90631
"CA","Orange County","La Habra",90632
"CA","Orange County","La Habra",90633
"CA","Los Angeles County","La Mirada",90637
"CA","Los Angeles County","La Mirada",90638
"CA","Los Angeles County","La Mirada",90639
"CA","Los Angeles County","Montebello",90640
"CA","Los Angeles County","Norwalk",90650
"CA","Los Angeles County","Norwalk",90651
"CA","Los Angeles County","Norwalk",90652
"CA","Los Angeles County","Norwalk",90659
"CA","Los Angeles County","Pico Rivera",90660
"CA","Los Angeles County","Pico Rivera",90661
"CA","Los Angeles County","Pico Rivera",90662
"CA","Los Angeles County","Santa Fe Springs",90670
"CA","Los Angeles County","Santa Fe Springs",90671
"CA","Orange County","Stanton",90680
"CA","Los Angeles County","Artesia",90701
"CA","Los Angeles County","Artesia",90702
"CA","Los Angeles County","Cerritos",90703
"CA","Los Angeles County","Avalon",90704
"CA","Los Angeles County","Bellflower",90706
"CA","Los Angeles County","Bellflower",90707
"CA","Los Angeles County","Harbor City",90710
"CA","Los Angeles County","Lakewood",90711
"CA","Los Angeles County","Lakewood",90712
"CA","Los Angeles County","Lakewood",90713
"CA","Los Angeles County","Lakewood",90714
"CA","Los Angeles County","Lakewood",90715
"CA","Los Angeles County","Hawaiian Gardens",90716
"CA","Los Angeles County","Lomita",90717
"CA","Orange County","Los Alamitos",90720
"CA","Orange County","Los Alamitos",90721
"CA","Los Angeles County","Paramount",90723
"CA","Los Angeles County","San Pedro",90731
"CA","Los Angeles County","San Pedro",90732
"CA","Los Angeles County","San Pedro",90733
"CA","Los Angeles County","San Pedro",90734
"CA","Orange County","Seal Beach",90740
"CA","Orange County","Sunset Beach",90742
"CA","Orange County","Surfside",90743
"CA","Los Angeles County","Wilmington",90744
"CA","Los Angeles County","Carson",90745
"CA","Los Angeles County","Carson",90746
"CA","Los Angeles County","Carson",90747
"CA","Los Angeles County","Wilmington",90748
"CA","Los Angeles County","Carson",90749
"CA","Los Angeles County","Signal Hill",90755
"CA","Los Angeles County","Long Beach",90801
"CA","Los Angeles County","Long Beach",90802
"CA","Los Angeles County","Long Beach",90803
"CA","Los Angeles County","Long Beach",90804
"CA","Los Angeles County","Long Beach",90805
"CA","Los Angeles County","Long Beach",90806
"CA","Los Angeles County","Long Beach",90807
"CA","Los Angeles County","Long Beach",90808
"CA","Los Angeles County","Long Beach",90809
"CA","Los Angeles County","Long Beach",90810
"CA","Los Angeles County","Long Beach",90813
"CA","Los Angeles County","Long Beach",90814
"CA","Los Angeles County","Long Beach",90815
"CA","Los Angeles County","Long Beach",90822
"CA","Los Angeles County","Long Beach",90831
"CA","Los Angeles County","Long Beach",90832
"CA","Los Angeles County","Long Beach",90833
"CA","Los Angeles County","Long Beach",90834
"CA","Los Angeles County","Long Beach",90835
"CA","Los Angeles County","Long Beach",90840
"CA","Los Angeles County","Long Beach",90842
"CA","Los Angeles County","Long Beach",90844
"CA","Los Angeles County","Long Beach",90845
"CA","Los Angeles County","Long Beach",90846
"CA","Los Angeles County","Long Beach",90847
"CA","Los Angeles County","Long Beach",90848
"CA","Los Angeles County","Long Beach",90853
"CA","Los Angeles County","Long Beach",90888
"CA","Los Angeles County","Carson",90895
"CA","Los Angeles County","Long Beach",90899
"CA","Los Angeles County","Altadena",91001
"CA","Los Angeles County","Altadena",91003
"CA","Los Angeles County","Arcadia",91006
"CA","Los Angeles County","Arcadia",91007
"CA","Los Angeles County","Duarte",91008
"CA","Los Angeles County","Duarte",91009
"CA","Los Angeles County","Duarte",91010
"CA","Los Angeles County","La Canada Flintridge",91011
"CA","Los Angeles County","La Canada Flintridge",91012
"CA","Los Angeles County","Monrovia",91016
"CA","Los Angeles County","Monrovia",91017
"CA","Los Angeles County","Montrose",91020
"CA","Los Angeles County","Montrose",91021
"CA","Los Angeles County","Mount Wilson",91023
"CA","Los Angeles County","Sierra Madre",91024
"CA","Los Angeles County","Sierra Madre",91025
"CA","Los Angeles County","South Pasadena",91030
"CA","Los Angeles County","South Pasadena",91031
"CA","Los Angeles County","Sunland",91040
"CA","Los Angeles County","Sunland",91041
"CA","Los Angeles County","Tujunga",91042
"CA","Los Angeles County","Tujunga",91043
"CA","Los Angeles County","Verdugo City",91046
"CA","Los Angeles County","Arcadia",91066
"CA","Los Angeles County","Arcadia",91077
"CA","Los Angeles County","Pasadena",91101
"CA","Los Angeles County","Pasadena",91102
"CA","Los Angeles County","Pasadena",91103
"CA","Los Angeles County","Pasadena",91104
"CA","Los Angeles County","Pasadena",91105
"CA","Los Angeles County","Pasadena",91106
"CA","Los Angeles County","Pasadena",91107
"CA","Los Angeles County","San Marino",91108
"CA","Los Angeles County","Pasadena",91109
"CA","Los Angeles County","Pasadena",91110
"CA","Los Angeles County","Pasadena",91114
"CA","Los Angeles County","Pasadena",91115
"CA","Los Angeles County","Pasadena",91116
"CA","Los Angeles County","Pasadena",91117
"CA","Los Angeles County","San Marino",91118
"CA","Los Angeles County","Pasadena",91121
"CA","Los Angeles County","Pasadena",91123
"CA","Los Angeles County","Pasadena",91124
"CA","Los Angeles County","Pasadena",91125
"CA","Los Angeles County","Pasadena",91126
"CA","Los Angeles County","Pasadena",91129
"CA","Los Angeles County","Pasadena",91131
"CA","Los Angeles County","Pasadena",91182
"CA","Los Angeles County","Pasadena",91184
"CA","Los Angeles County","Pasadena",91185
"CA","Los Angeles County","Pasadena",91188
"CA","Los Angeles County","Pasadena",91189
"CA","Los Angeles County","Pasadena",91191
"CA","Los Angeles County","Pasadena",91199
"CA","Los Angeles County","Glendale",91201
"CA","Los Angeles County","Glendale",91202
"CA","Los Angeles County","Glendale",91203
"CA","Los Angeles County","Glendale",91204
"CA","Los Angeles County","Glendale",91205
"CA","Los Angeles County","Glendale",91206
"CA","Los Angeles County","Glendale",91207
"CA","Los Angeles County","Glendale",91208
"CA","Los Angeles County","Glendale",91209
"CA","Los Angeles County","Glendale",91210
"CA","Los Angeles County","La Crescenta",91214
"CA","Los Angeles County","Glendale",91221
"CA","Los Angeles County","Glendale",91222
"CA","Los Angeles County","La Crescenta",91224
"CA","Los Angeles County","Glendale",91225
"CA","Los Angeles County","Glendale",91226
"CA","Los Angeles County","Agoura Hills",91301
"CA","Los Angeles County","Calabasas",91302
"CA","Los Angeles County","Canoga Park",91303
"CA","Los Angeles County","Canoga Park",91304
"CA","Los Angeles County","Canoga Park",91305
"CA","Los Angeles County","Winnetka",91306
"CA","Los Angeles County","West Hills",91307
"CA","Los Angeles County","West Hills",91308
"CA","Los Angeles County","Canoga Park",91309
"CA","Los Angeles County","Castaic",91310
"CA","Los Angeles County","Chatsworth",91311
"CA","Los Angeles County","Chatsworth",91313
"CA","Los Angeles County","Encino",91316
"CA","Ventura County","Newbury Park",91319
"CA","Ventura County","Newbury Park",91320
"CA","Los Angeles County","Newhall",91321
"CA","Los Angeles County","Newhall",91322
"CA","Los Angeles County","Northridge",91324
"CA","Los Angeles County","Northridge",91325
"CA","Los Angeles County","Porter Ranch",91326
"CA","Los Angeles County","Northridge",91327
"CA","Los Angeles County","Northridge",91328
"CA","Los Angeles County","Northridge",91329
"CA","Los Angeles County","Northridge",91330
"CA","Los Angeles County","Pacoima",91331
"CA","Los Angeles County","Pacoima",91333
"CA","Los Angeles County","Pacoima",91334
"CA","Los Angeles County","Reseda",91335
"CA","Los Angeles County","Reseda",91337
"CA","Los Angeles County","San Fernando",91340
"CA","Los Angeles County","San Fernando",91341
"CA","Los Angeles County","Sylmar",91342
"CA","Los Angeles County","North Hills",91343
"CA","Los Angeles County","Granada Hills",91344
"CA","Los Angeles County","Mission Hills",91345
"CA","Los Angeles County","Mission Hills",91346
"CA","Los Angeles County","Santa Clarita",91350
"CA","Los Angeles County","Canyon Country",91351
"CA","Los Angeles County","Sun Valley",91352
"CA","Los Angeles County","Sun Valley",91353
"CA","Los Angeles County","Valencia",91354
"CA","Los Angeles County","Valencia",91355
"CA","Los Angeles County","Tarzana",91356
"CA","Los Angeles County","Tarzana",91357
"CA","Ventura County","Thousand Oaks",91358
"CA","Los Angeles County","Westlake Village",91359
"CA","Ventura County","Thousand Oaks",91360
"CA","Ventura County","Westlake Village",91361
"CA","Ventura County","Thousand Oaks",91362
"CA","Los Angeles County","Thousand Oaks",91363
"CA","Los Angeles County","Woodland Hills",91364
"CA","Los Angeles County","Woodland Hills",91365
"CA","Los Angeles County","Woodland Hills",91367
"CA","Los Angeles County","Woodland Hills",91371
"CA","Los Angeles County","Calabasas",91372
"CA","Los Angeles County","Agoura Hills",91376
"CA","Ventura County","Oak Park",91377
"CA","Los Angeles County","Santa Clarita",91380
"CA","Los Angeles County","Stevenson Ranch",91381
"CA","Los Angeles County","Santa Clarita",91382
"CA","Los Angeles County","Santa Clarita",91383
"CA","Los Angeles County","Castaic",91384
"CA","Los Angeles County","Valencia",91385
"CA","Los Angeles County","Canyon Country",91386
"CA","Los Angeles County","Canyon Country",91387
"CA","Los Angeles County","Van Nuys",91388
"CA","Los Angeles County","Santa Clarita",91390
"CA","Los Angeles County","Sylmar",91392
"CA","Los Angeles County","North Hills",91393
"CA","Los Angeles County","Granada Hills",91394
"CA","Los Angeles County","Mission Hills",91395
"CA","Los Angeles County","Winnetka",91396
"CA","Los Angeles County","Woodland Hills",91399
"CA","Los Angeles County","Van Nuys",91401
"CA","Los Angeles County","Panorama City",91402
"CA","Los Angeles County","Sherman Oaks",91403
"CA","Los Angeles County","Van Nuys",91404
"CA","Los Angeles County","Van Nuys",91405
"CA","Los Angeles County","Van Nuys",91406
"CA","Los Angeles County","Van Nuys",91407
"CA","Los Angeles County","Van Nuys",91408
"CA","Los Angeles County","Van Nuys",91409
"CA","Los Angeles County","Van Nuys",91410
"CA","Los Angeles County","Van Nuys",91411
"CA","Los Angeles County","Panorama City",91412
"CA","Los Angeles County","Sherman Oaks",91413
"CA","Los Angeles County","Encino",91416
"CA","Los Angeles County","Sherman Oaks",91423
"CA","Los Angeles County","Encino",91426
"CA","Los Angeles County","Encino",91436
"CA","Los Angeles County","Van Nuys",91470
"CA","Los Angeles County","Van Nuys",91482
"CA","Los Angeles County","Sherman Oaks",91495
"CA","Los Angeles County","Van Nuys",91496
"CA","Los Angeles County","Van Nuys",91497
"CA","Los Angeles County","Van Nuys",91499
"CA","Los Angeles County","Burbank",91501
"CA","Los Angeles County","Burbank",91502
"CA","Los Angeles County","Burbank",91503
"CA","Los Angeles County","Burbank",91504
"CA","Los Angeles County","Burbank",91505
"CA","Los Angeles County","Burbank",91506
"CA","Los Angeles County","Burbank",91507
"CA","Los Angeles County","Burbank",91508
"CA","Los Angeles County","Burbank",91510
"CA","Los Angeles County","Burbank",91521
"CA","Los Angeles County","Burbank",91522
"CA","Los Angeles County","Burbank",91523
"CA","Los Angeles County","Burbank",91526
"CA","Los Angeles County","North Hollywood",91601
"CA","Los Angeles County","North Hollywood",91602
"CA","Los Angeles County","North Hollywood",91603
"CA","Los Angeles County","Studio City",91604
"CA","Los Angeles County","North Hollywood",91605
"CA","Los Angeles County","North Hollywood",91606
"CA","Los Angeles County","Valley Village",91607
"CA","Los Angeles County","Universal City",91608
"CA","Los Angeles County","North Hollywood",91609
"CA","Los Angeles County","Toluca Lake",91610
"CA","Los Angeles County","North Hollywood",91611
"CA","Los Angeles County","North Hollywood",91612
"CA","Los Angeles County","Studio City",91614
"CA","Los Angeles County","North Hollywood",91615
"CA","Los Angeles County","North Hollywood",91616
"CA","Los Angeles County","Valley Village",91617
"CA","Los Angeles County","North Hollywood",91618
"CA","San Bernardino County","Rancho Cucamonga",91701
"CA","Los Angeles County","Azusa",91702
"CA","Los Angeles County","Baldwin Park",91706
"CA","San Bernardino County","Chino",91708
"CA","San Bernardino County","Chino Hills",91709
"CA","San Bernardino County","Chino",91710
"CA","Los Angeles County","Claremont",91711
"CA","Los Angeles County","City Of Industry",91714
"CA","Los Angeles County","City Of Industry",91715
"CA","Los Angeles County","City Of Industry",91716
"CA","Los Angeles County","Covina",91722
"CA","Los Angeles County","Covina",91723
"CA","Los Angeles County","Covina",91724
"CA","San Bernardino County","Rancho Cucamonga",91729
"CA","San Bernardino County","Rancho Cucamonga",91730
"CA","Los Angeles County","El Monte",91731
"CA","Los Angeles County","El Monte",91732
"CA","Los Angeles County","South El Monte",91733
"CA","Los Angeles County","El Monte",91734
"CA","Los Angeles County","El Monte",91735
"CA","San Bernardino County","Rancho Cucamonga",91737
"CA","San Bernardino County","Rancho Cucamonga",91739
"CA","Los Angeles County","Glendora",91740
"CA","Los Angeles County","Glendora",91741
"CA","San Bernardino County","Guasti",91743
"CA","Los Angeles County","La Puente",91744
"CA","Los Angeles County","Hacienda Heights",91745
"CA","Los Angeles County","La Puente",91746
"CA","Los Angeles County","La Puente",91747
"CA","Los Angeles County","Rowland Heights",91748
"CA","Los Angeles County","La Puente",91749
"CA","Los Angeles County","La Verne",91750
"CA","Riverside County","Mira Loma",91752
"CA","Los Angeles County","Monterey Park",91754
"CA","Los Angeles County","Monterey Park",91755
"CA","Los Angeles County","Monterey Park",91756
"CA","San Bernardino County","Ontario",91758
"CA","San Bernardino County","Mt Baldy",91759
"CA","San Bernardino County","Ontario",91761
"CA","San Bernardino County","Ontario",91762
"CA","San Bernardino County","Montclair",91763
"CA","San Bernardino County","Ontario",91764
"CA","Los Angeles County","Diamond Bar",91765
"CA","Los Angeles County","Pomona",91766
"CA","Los Angeles County","Pomona",91767
"CA","Los Angeles County","Pomona",91768
"CA","Los Angeles County","Pomona",91769
"CA","Los Angeles County","Rosemead",91770
"CA","Los Angeles County","Rosemead",91771
"CA","Los Angeles County","Rosemead",91772
"CA","Los Angeles County","San Dimas",91773
"CA","Los Angeles County","San Gabriel",91775
"CA","Los Angeles County","San Gabriel",91776
"CA","Los Angeles County","San Gabriel",91778
"CA","Los Angeles County","Temple City",91780
"CA","San Bernardino County","Upland",91784
"CA","San Bernardino County","Upland",91785
"CA","San Bernardino County","Upland",91786
"CA","Los Angeles County","Walnut",91788
"CA","Los Angeles County","Walnut",91789
"CA","Los Angeles County","West Covina",91790
"CA","Los Angeles County","West Covina",91791
"CA","Los Angeles County","West Covina",91792
"CA","Los Angeles County","West Covina",91793
"CA","Los Angeles County","Walnut",91795
"CA","Los Angeles County","Pomona",91797
"CA","San Bernardino County","Ontario",91798
"CA","Los Angeles County","Pomona",91799
"CA","Los Angeles County","Alhambra",91801
"CA","Los Angeles County","Alhambra",91802
"CA","Los Angeles County","Alhambra",91803
"CA","Los Angeles County","Alhambra",91804
"CA","Los Angeles County","Alhambra",91841
"CA","Los Angeles County","Alhambra",91896
"CA","Los Angeles County","Alhambra",91899
"CA","San Diego County","Alpine",91901
"CA","San Diego County","Bonita",91902
"CA","San Diego County","Alpine",91903
"CA","San Diego County","Boulevard",91905
"CA","San Diego County","Campo",91906
"CA","San Diego County","Bonita",91908
"CA","San Diego County","Chula Vista",91909
"CA","San Diego County","Chula Vista",91910
"CA","San Diego County","Chula Vista",91911
"CA","San Diego County","Chula Vista",91912
"CA","San Diego County","Chula Vista",91913
"CA","San Diego County","Chula Vista",91914
"CA","San Diego County","Chula Vista",91915
"CA","San Diego County","Descanso",91916
"CA","San Diego County","Dulzura",91917
"CA","San Diego County","Chula Vista",91921
"CA","San Diego County","Guatay",91931
"CA","San Diego County","Imperial Beach",91932
"CA","San Diego County","Imperial Beach",91933
"CA","San Diego County","Jacumba",91934
"CA","San Diego County","Jamul",91935
"CA","San Diego County","La Mesa",91941
"CA","San Diego County","La Mesa",91942
"CA","San Diego County","La Mesa",91943
"CA","San Diego County","La Mesa",91944
"CA","San Diego County","Lemon Grove",91945
"CA","San Diego County","Lemon Grove",91946
"CA","San Diego County","Lincoln Acres",91947
"CA","San Diego County","Mount Laguna",91948
"CA","San Diego County","National City",91950
"CA","San Diego County","National City",91951
"CA","San Diego County","Pine Valley",91962
"CA","San Diego County","Potrero",91963
"CA","San Diego County","Spring Valley",91976
"CA","San Diego County","Spring Valley",91977
"CA","San Diego County","Spring Valley",91978
"CA","San Diego County","Spring Valley",91979
"CA","San Diego County","Tecate",91980
"CA","San Diego County","Tecate",91987
"CA","San Diego County","Potrero",91990
"CA","San Diego County","Bonsall",92003
"CA","San Diego County","Borrego Springs",92004
"CA","San Diego County","Cardiff By The Sea",92007
"CA","San Diego County","Carlsbad",92008
"CA","San Diego County","Carlsbad",92009
"CA","San Diego County","Carlsbad",92010
"CA","San Diego County","Carlsbad",92011
"CA","San Diego County","Carlsbad",92013
"CA","San Diego County","Del Mar",92014
"CA","San Diego County","Carlsbad",92018
"CA","San Diego County","El Cajon",92019
"CA","San Diego County","El Cajon",92020
"CA","San Diego County","El Cajon",92021
"CA","San Diego County","El Cajon",92022
"CA","San Diego County","Encinitas",92023
"CA","San Diego County","Encinitas",92024
"CA","San Diego County","Escondido",92025
"CA","San Diego County","Escondido",92026
"CA","San Diego County","Escondido",92027
"CA","San Diego County","Fallbrook",92028
"CA","San Diego County","Escondido",92029
"CA","San Diego County","Escondido",92030
"CA","San Diego County","Escondido",92033
"CA","San Diego County","Julian",92036
"CA","San Diego County","La Jolla",92037
"CA","San Diego County","La Jolla",92038
"CA","San Diego County","La Jolla",92039
"CA","San Diego County","Lakeside",92040
"CA","San Diego County","Escondido",92046
"CA","San Diego County","Oceanside",92049
"CA","San Diego County","Oceanside",92051
"CA","San Diego County","Oceanside",92052
"CA","San Diego County","Oceanside",92054
"CA","San Diego County","Camp Pendleton",92055
"CA","San Diego County","Oceanside",92056
"CA","San Diego County","Oceanside",92057
"CA","San Diego County","Oceanside",92058
"CA","San Diego County","Pala",92059
"CA","San Diego County","Palomar Mountain",92060
"CA","San Diego County","Pauma Valley",92061
"CA","San Diego County","Poway",92064
"CA","San Diego County","Ramona",92065
"CA","San Diego County","Ranchita",92066
"CA","San Diego County","Rancho Santa Fe",92067
"CA","San Diego County","San Luis Rey",92068
"CA","San Diego County","San Marcos",92069
"CA","San Diego County","Santa Ysabel",92070
"CA","San Diego County","Santee",92071
"CA","San Diego County","Santee",92072
"CA","San Diego County","Poway",92074
"CA","San Diego County","Solana Beach",92075
"CA","San Diego County","San Marcos",92078
"CA","San Diego County","San Marcos",92079
"CA","San Diego County","Vista",92081
"CA","San Diego County","Valley Center",92082
"CA","San Diego County","Vista",92083
"CA","San Diego County","Vista",92084
"CA","San Diego County","Vista",92085
"CA","San Diego County","Warner Springs",92086
"CA","San Diego County","Fallbrook",92088
"CA","San Diego County","El Cajon",92090
"CA","San Diego County","Rancho Santa Fe",92091
"CA","San Diego County","La Jolla",92092
"CA","San Diego County","La Jolla",92093
"CA","San Diego County","San Marcos",92096
"CA","San Diego County","San Diego",92101
"CA","San Diego County","San Diego",92102
"CA","San Diego County","San Diego",92103
"CA","San Diego County","San Diego",92104
"CA","San Diego County","San Diego",92105
"CA","San Diego County","San Diego",92106
"CA","San Diego County","San Diego",92107
"CA","San Diego County","San Diego",92108
"CA","San Diego County","San Diego",92109
"CA","San Diego County","San Diego",92110
"CA","San Diego County","San Diego",92111
"CA","San Diego County","San Diego",92112
"CA","San Diego County","San Diego",92113
"CA","San Diego County","San Diego",92114
"CA","San Diego County","San Diego",92115
"CA","San Diego County","San Diego",92116
