GHCND:USC00045280,STATION,STATION_NAME,DATE,YEAR,MONTH,DAY,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT05,WT04,WT03
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080617,2008,6,17,-9999,-9999,-9999,-9999,0,0,0,256,128,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080618,2008,6,18,-9999,-9999,-9999,-9999,0,0,0,239,72,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080619,2008,6,19,-9999,-9999,-9999,-9999,0,0,0,250,56,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080620,2008,6,20,-9999,-9999,-9999,-9999,0,0,0,250,128,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080621,2008,6,21,-9999,-9999,-9999,-9999,0,0,0,261,67,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080622,2008,6,22,-9999,-9999,-9999,-9999,0,0,0,256,128,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080623,2008,6,23,-9999,-9999,-9999,-9999,0,0,0,228,100,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080624,2008,6,24,-9999,-9999,-9999,-9999,0,0,0,244,50,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080625,2008,6,25,-9999,-9999,-9999,-9999,0,0,0,261,61,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080626,2008,6,26,-9999,-9999,-9999,-9999,0,0,0,256,61,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080627,2008,6,27,-9999,-9999,-9999,-9999,0,0,0,256,67,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080628,2008,6,28,-9999,-9999,-9999,-9999,0,0,0,256,44,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080629,2008,6,29,-9999,-9999,-9999,-9999,0,0,0,256,72,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080630,2008,6,30,-9999,-9999,-9999,-9999,0,0,0,256,83,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080701,2008,7,1,-9999,-9999,-9999,-9999,0,0,0,250,50,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080702,2008,7,2,-9999,-9999,-9999,-9999,0,0,0,261,56,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080703,2008,7,3,-9999,-9999,-9999,-9999,0,0,0,278,89,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080704,2008,7,4,-9999,-9999,-9999,-9999,0,0,0,272,128,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080705,2008,7,5,-9999,-9999,-9999,-9999,0,0,0,233,72,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080706,2008,7,6,-9999,-9999,-9999,-9999,0,0,0,261,67,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080707,2008,7,7,-9999,-9999,-9999,-9999,0,0,0,278,100,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080708,2008,7,8,-9999,-9999,-9999,-9999,0,0,0,289,83,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080709,2008,7,9,-9999,-9999,-9999,-9999,0,0,0,306,83,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080710,2008,7,10,-9999,-9999,-9999,-9999,0,0,0,294,100,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080711,2008,7,11,-9999,-9999,-9999,-9999,0,0,0,294,117,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080712,2008,7,12,-9999,-9999,-9999,-9999,0,0,0,289,83,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080713,2008,7,13,-9999,-9999,-9999,-9999,0,0,0,267,72,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080714,2008,7,14,-9999,-9999,-9999,-9999,0,0,0,250,78,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080715,2008,7,15,-9999,-9999,-9999,-9999,0,0,0,256,106,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080716,2008,7,16,-9999,-9999,-9999,-9999,0,0,0,261,128,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080717,2008,7,17,-9999,-9999,-9999,-9999,0,0,0,267,89,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080718,2008,7,18,-9999,-9999,-9999,-9999,0,0,0,267,89,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080719,2008,7,19,-9999,-9999,-9999,-9999,0,0,0,289,94,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080720,2008,7,20,-9999,-9999,-9999,-9999,0,0,0,272,156,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080721,2008,7,21,-9999,-9999,-9999,-9999,0,0,0,244,-9999,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080722,2008,7,22,-9999,-9999,-9999,-9999,0,0,0,244,-9999,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080723,2008,7,23,-9999,-9999,-9999,-9999,0,0,0,256,56,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080724,2008,7,24,-9999,-9999,-9999,-9999,0,0,0,283,67,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080725,2008,7,25,-9999,-9999,-9999,-9999,0,0,0,283,89,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080726,2008,7,26,-9999,-9999,-9999,-9999,0,0,0,278,133,189,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080727,2008,7,27,-9999,-9999,-9999,-9999,0,0,0,272,122,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080728,2008,7,28,-9999,-9999,-9999,-9999,0,0,0,278,72,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080729,2008,7,29,-9999,-9999,-9999,-9999,0,0,0,289,94,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080730,2008,7,30,-9999,-9999,-9999,-9999,0,0,0,256,128,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080731,2008,7,31,-9999,-9999,-9999,-9999,0,0,0,278,89,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080801,2008,8,1,-9999,-9999,-9999,-9999,0,0,0,267,133,194,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080802,2008,8,2,-9999,-9999,-9999,-9999,0,0,0,278,83,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080803,2008,8,3,-9999,-9999,-9999,-9999,0,0,0,261,111,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080804,2008,8,4,-9999,-9999,-9999,-9999,0,0,0,256,133,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080805,2008,8,5,-9999,-9999,-9999,-9999,0,0,0,267,122,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080806,2008,8,6,-9999,-9999,-9999,-9999,0,0,0,261,128,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080807,2008,8,7,-9999,-9999,-9999,-9999,0,0,0,267,89,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080808,2008,8,8,-9999,-9999,-9999,-9999,0,0,0,267,-9999,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080809,2008,8,9,-9999,-9999,-9999,-9999,0,0,0,239,-9999,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080810,2008,8,10,-9999,-9999,-9999,-9999,0,0,0,222,-9999,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080811,2008,8,11,-9999,-9999,-9999,-9999,0,0,0,256,-9999,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080812,2008,8,12,-9999,-9999,-9999,-9999,0,0,0,278,-9999,94,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080813,2008,8,13,-9999,-9999,-9999,-9999,0,0,0,278,-9999,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080814,2008,8,14,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080815,2008,8,15,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080816,2008,8,16,-9999,-9999,-9999,-9999,0,0,0,289,89,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080817,2008,8,17,-9999,-9999,-9999,-9999,0,0,0,311,83,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080818,2008,8,18,-9999,-9999,-9999,-9999,0,0,0,311,128,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080819,2008,8,19,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080820,2008,8,20,-9999,-9999,-9999,-9999,0,0,0,217,-9999,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080821,2008,8,21,-9999,-9999,-9999,-9999,0,0,0,272,83,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080822,2008,8,22,-9999,-9999,-9999,-9999,0,0,0,261,100,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080823,2008,8,23,-9999,-9999,-9999,-9999,0,0,0,283,161,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080824,2008,8,24,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080825,2008,8,25,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080826,2008,8,26,-9999,-9999,-9999,-9999,0,0,0,244,144,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080827,2008,8,27,-9999,-9999,-9999,-9999,0,0,0,267,67,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080828,2008,8,28,-9999,-9999,-9999,-9999,0,0,0,294,83,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080829,2008,8,29,-9999,-9999,-9999,-9999,0,0,0,300,83,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080830,2008,8,30,-9999,-9999,-9999,-9999,0,0,0,283,50,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080831,2008,8,31,-9999,-9999,-9999,-9999,0,0,0,244,72,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080901,2008,9,1,-9999,-9999,-9999,-9999,0,0,0,189,22,39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080902,2008,9,2,-9999,-9999,-9999,-9999,0,0,0,200,-11,17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080903,2008,9,3,-9999,-9999,-9999,-9999,0,0,0,222,17,39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080904,2008,9,4,-9999,-9999,-9999,-9999,0,0,0,250,33,56,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080905,2008,9,5,-9999,-9999,-9999,-9999,0,0,0,256,-11,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080906,2008,9,6,-9999,-9999,-9999,-9999,0,0,0,272,50,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080907,2008,9,7,-9999,-9999,-9999,-9999,0,0,0,261,78,94,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080908,2008,9,8,-9999,-9999,-9999,-9999,0,0,0,272,106,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080909,2008,9,9,-9999,-9999,-9999,-9999,0,0,0,239,83,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080910,2008,9,10,-9999,-9999,-9999,-9999,0,0,0,211,39,50,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080911,2008,9,11,-9999,-9999,-9999,-9999,25,0,0,189,0,17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080912,2008,9,12,-9999,-9999,-9999,-9999,0,0,0,217,6,22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080913,2008,9,13,-9999,-9999,-9999,-9999,0,0,0,239,22,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080914,2008,9,14,-9999,-9999,-9999,-9999,0,0,0,250,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080915,2008,9,15,-9999,-9999,-9999,-9999,0,0,0,250,28,44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080916,2008,9,16,-9999,-9999,-9999,-9999,0,0,0,250,39,50,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080917,2008,9,17,-9999,-9999,-9999,-9999,0,0,0,211,33,72,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080918,2008,9,18,-9999,-9999,-9999,-9999,0,0,0,211,50,56,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080919,2008,9,19,-9999,-9999,-9999,-9999,0,0,0,200,72,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080920,2008,9,20,-9999,-9999,-9999,-9999,0,0,0,178,67,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080921,2008,9,21,-9999,-9999,-9999,-9999,0,0,0,178,6,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080922,2008,9,22,-9999,-9999,-9999,-9999,0,0,0,194,6,28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080923,2008,9,23,-9999,-9999,-9999,-9999,0,0,0,194,-6,17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080924,2008,9,24,-9999,-9999,-9999,-9999,0,0,0,217,39,56,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080925,2008,9,25,-9999,-9999,-9999,-9999,0,0,0,217,72,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080926,2008,9,26,-9999,-9999,-9999,-9999,0,0,0,217,67,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080927,2008,9,27,-9999,-9999,-9999,-9999,0,0,0,222,61,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080928,2008,9,28,-9999,-9999,-9999,-9999,0,0,0,228,39,50,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080929,2008,9,29,-9999,-9999,-9999,-9999,0,0,0,222,72,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20080930,2008,9,30,-9999,-9999,-9999,-9999,30,0,0,156,28,39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081001,2008,10,1,-9999,-9999,-9999,-9999,0,0,0,200,33,44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081002,2008,10,2,-9999,-9999,-9999,-9999,0,0,0,211,100,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081003,2008,10,3,-9999,-9999,-9999,-9999,8,0,0,156,72,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081004,2008,10,4,-9999,-9999,-9999,-9999,127,0,0,133,22,33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081005,2008,10,5,-9999,-9999,-9999,-9999,0,0,0,100,-33,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081006,2008,10,6,-9999,-9999,-9999,-9999,0,0,0,172,-22,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081007,2008,10,7,-9999,-9999,-9999,-9999,0,0,0,206,-11,0,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081008,2008,10,8,-9999,-9999,-9999,-9999,0,0,0,228,6,11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081009,2008,10,9,-9999,-9999,-9999,-9999,0,0,0,211,72,78,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081010,2008,10,10,-9999,-9999,-9999,-9999,0,0,0,139,0,11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081011,2008,10,11,-9999,-9999,-9999,-9999,99,127,-9999,33,-94,-89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081012,2008,10,12,-9999,-9999,-9999,-9999,5,127,0,-22,-133,-117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081013,2008,10,13,-9999,-9999,-9999,-9999,0,-9999,0,28,-106,-89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081014,2008,10,14,-9999,-9999,-9999,-9999,0,-9999,0,94,-44,-39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081015,2008,10,15,-9999,-9999,-9999,-9999,0,-9999,0,178,-28,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081016,2008,10,16,-9999,-9999,-9999,-9999,0,-9999,0,183,-9999,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081017,2008,10,17,-9999,-9999,-9999,-9999,0,-9999,0,183,-28,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081018,2008,10,18,-9999,-9999,-9999,-9999,0,0,0,183,6,11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081019,2008,10,19,-9999,-9999,-9999,-9999,0,0,0,139,-17,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081020,2008,10,20,-9999,-9999,-9999,-9999,0,0,0,150,-6,22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081021,2008,10,21,-9999,-9999,-9999,-9999,0,0,0,167,-28,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081022,2008,10,22,-9999,-9999,-9999,-9999,0,0,0,172,-39,-33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081023,2008,10,23,-9999,-9999,-9999,-9999,0,0,0,167,-33,-28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081024,2008,10,24,-9999,-9999,-9999,-9999,0,0,0,206,-28,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081025,2008,10,25,-9999,-9999,-9999,-9999,0,0,0,200,-6,-6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081026,2008,10,26,-9999,-9999,-9999,-9999,0,0,0,217,-17,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081027,2008,10,27,-9999,-9999,-9999,-9999,0,0,0,200,-28,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081028,2008,10,28,-9999,-9999,-9999,-9999,0,0,0,206,0,44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081029,2008,10,29,-9999,-9999,-9999,-9999,0,0,0,194,-28,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081030,2008,10,30,-9999,-9999,-9999,-9999,0,0,0,178,-6,6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081031,2008,10,31,-9999,-9999,-9999,-9999,130,0,13,150,11,44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081101,2008,11,1,-9999,-9999,-9999,-9999,216,0,0,83,33,56,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081102,2008,11,2,-9999,-9999,-9999,-9999,490,25,-9999,83,-6,0,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081103,2008,11,3,-9999,-9999,-9999,-9999,0,-9999,0,56,-33,22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081104,2008,11,4,-9999,-9999,-9999,-9999,28,25,25,56,-28,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081105,2008,11,5,-9999,-9999,-9999,-9999,-9999,-9999,0,22,-100,-61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081106,2008,11,6,-9999,-9999,-9999,-9999,0,-9999,0,78,-50,6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081107,2008,11,7,-9999,-9999,-9999,-9999,0,-9999,0,117,-33,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081108,2008,11,8,-9999,-9999,-9999,-9999,0,0,0,128,-33,0,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,20081109,2008,11,9,-9999,-9999,-9999,-9999,180,127,127,128,-44,-39,-9999,-9999,-9999,-9999
