adv_impressions,spend,adv_thisday_conversions,cost,adv_clicks,rfi_thisday_conversions_click_through,rfi_thisday_conversions,device,date,line_item,tactic,line_item_id,tactic_id,publisher,campaign,views_source,clicks_source,conversions_source,thisday_conversions_source
0.9758620689655171,0.003757068965517241,0,0.0002034657337778403,0,0,0,OTHER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
150.96853599403167,0.5812288635770221,0,0,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
25.423580682001813,0.09788078562570697,0,0,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,3,NULL,NULL
5298.716765099693,20.400059545633816,0,3.3951467354449303,0.8,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Rubicon Project","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
1065.4737715803183,4.102074020584225,0,0.5853724977872069,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Rubicon Project","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,3,NULL,NULL
1514.7311270633902,5.831714839194051,0,1.0937728573625851,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
1.0230251909267067,0.003938646985067821,0,0.00046529726927975744,0,0,0,OTHER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
281.42143115519076,1.0834725099474842,0,0.32731351540107023,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,3,NULL,NULL
13.148362070907755,0.05062119397299486,0,0.01096440746397407,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
5481.057891450555,21.102072882084638,0,6.831411198558179,3,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,3,NULL,NULL
11.109871925232822,0.042773006912146375,0,0.006092924735857661,0,0,0,OTHER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,3,NULL,NULL
